Dlt|SrcKey|FornKey|AcctId|AcctType|BatchNum|SeqNum|TrnType|RtNum|ChkNum|Amt|TrnCodeCode|_LoadDt|SrcContextId
false|0000000063||554545|G|0|26790000063|D|001000001|1062|5650.68|TOCKCHECKCDA|05/02/2022 10:00:09 PM|1.1
false|0000000064||167943853|G|0|26790000064|C|001000001|1063|21384.96|TCMDDEPTICKETDDA|05/02/2022 10:00:09 PM|1.1
false|0000000065||155|G|0|26790000065|D|001000001|1064|4288.21|TOCKCHECKCDA|05/02/2022 10:00:10 PM|1.1
false|0000000066||123213123|G|0|26790000066|D|001000001|1065|5142.94|TOCKCHECKCDA|05/02/2022 10:00:10 PM|1.1
false|0000000067||3531092130|G|0|26790000067|D|771025701|1066|2801.67|TDEPCHECKTRANSIT|05/02/2022 10:00:11 PM|1.1
false|0000000068||3531092094|G|0|26790000068|D|771025665|1067|5950.09|TDEPCHECKTRANSIT|05/02/2022 10:00:11 PM|1.1
false|0000000069||3531092157|G|0|26790000069|D|771025728|1068|3202.05|TDEPCHECKTRANSIT|05/02/2022 10:00:12 PM|1.1
false|0000000070||454545|G|0|26790000070|C|001000001|1069|23023.76|TCMDDEPTICKETDDA|05/02/2022 10:00:12 PM|1.1
false|0000000071||3531092107|G|0|26790000071|D|771025678|1070|2842.56|TDEPCHECKTRANSIT|05/02/2022 10:00:13 PM|1.1
false|0000000072||3531092104|G|0|26790000072|D|771025675|1071|1543.97|TDEPCHECKTRANSIT|05/02/2022 10:00:13 PM|1.1
false|0000000073||169743855|G|0|26790000073|D|001000001|1072|1605.73|TOCKCHECKCDA|05/02/2022 10:00:14 PM|1.1
false|0000000074||1233211233|G|0|26790000074|D|001000001|1073|1606.17|TOCKCHECKCDA|05/02/2022 10:00:15 PM|1.1
false|0000000075||3531092097|G|0|26790000075|D|771025668|1074|4665.43|TDEPCHECKTRANSIT|05/02/2022 10:00:15 PM|1.1
false|0000000076||3531092094|G|0|26790000076|D|771025665|1075|3930.13|TDEPCHECKTRANSIT|05/02/2022 10:00:16 PM|1.1
false|0000000077||3531092135|G|0|26790000077|D|771025706|1076|2470.48|TDEPCHECKTRANSIT|05/02/2022 10:00:16 PM|1.1
false|0000000078||3531092141|G|0|26790000078|D|771025712|1077|4359.29|TDEPCHECKTRANSIT|05/02/2022 10:00:17 PM|1.1
false|0000000079||1234548|G|0|26790000079|C|001000001|1078|18307.95|TCMDDEPTICKETDDA|05/02/2022 10:00:17 PM|1.1
false|0000000080||151111|G|0|26790000080|D|001000001|1079|3267.04|TOCKCHECKCDA|05/02/2022 10:00:18 PM|1.1
false|0000000081||3531092157|G|0|26790000081|D|771025728|1080|5174.89|TDEPCHECKTRANSIT|05/02/2022 10:00:18 PM|1.1
false|0000000082||3531092140|G|0|26790000082|D|771025711|1081|5535.20|TDEPCHECKTRANSIT|05/02/2022 10:00:19 PM|1.1
false|0000000083||3531092091|G|0|26790000083|D|771025662|1082|2110.75|TDEPCHECKTRANSIT|05/02/2022 10:00:19 PM|1.1
false|0000000084||3531092149|G|0|26790000084|D|771025720|1083|2220.07|TDEPCHECKTRANSIT|05/02/2022 10:00:20 PM|1.1
false|0000000085||15151|G|0|26790000085|C|001000001|1084|17938.49|TCMDDEPTICKETDDA|05/02/2022 10:00:20 PM|1.1
false|0000000086||3531092138|G|0|26790000086|D|771025709|1085|4931.96|TDEPCHECKTRANSIT|05/02/2022 10:00:21 PM|1.1
false|0000000087||113|G|0|26790000087|D|001000001|1086|1111.27|TOCKCHECKCDA|05/02/2022 10:00:21 PM|1.1
false|0000000088||3531092144|G|0|26790000088|D|771025715|1087|3882.73|TDEPCHECKTRANSIT|05/02/2022 10:00:22 PM|1.1
false|0000000089||3531092122|G|0|26790000089|D|771025693|1088|5080.34|TDEPCHECKTRANSIT|05/02/2022 10:00:22 PM|1.1
false|0000000090||3531092157|G|0|26790000090|D|771025728|1089|2932.19|TDEPCHECKTRANSIT|05/02/2022 10:00:23 PM|1.1
false|0000000091||85848|G|0|26790000091|C|001000001|1090|26175.90|TCMDDEPTICKETDDA|05/02/2022 10:00:24 PM|1.1
false|0000000092||3531092126|G|0|26790000092|D|771025697|1091|2927.13|TDEPCHECKTRANSIT|05/02/2022 10:00:24 PM|1.1
false|0000000093||3531092122|G|0|26790000093|D|771025693|1092|5680.86|TDEPCHECKTRANSIT|05/02/2022 10:00:25 PM|1.1
false|0000000094||136|G|0|26790000094|D|001000001|1093|4945.40|TOCKCHECKCDA|05/02/2022 10:00:25 PM|1.1
false|0000000095||3531092149|G|0|26790000095|D|771025720|1094|4439.90|TDEPCHECKTRANSIT|05/02/2022 10:00:26 PM|1.1
false|0000000096||3531092135|G|0|26790000096|D|771025706|1095|4507.14|TDEPCHECKTRANSIT|05/02/2022 10:00:26 PM|1.1
false|0000000097||3531092104|G|0|26790000097|D|771025675|1096|3675.47|TDEPCHECKTRANSIT|05/02/2022 10:00:27 PM|1.1
false|0000000098||13251513|G|0|26790000098|C|001000001|1097|10164.22|TCMDDEPTICKETDDA|05/02/2022 10:00:27 PM|1.1
false|0000000099||3531092100|G|0|26790000099|D|771025671|1098|569.65|TDEPCHECKTRANSIT|05/02/2022 10:00:28 PM|1.1
false|0000000100||3531092125|G|0|26790000100|D|771025696|1099|4523.77|TDEPCHECKTRANSIT|05/02/2022 10:00:28 PM|1.1
false|0000000101||3531092157|G|0|26790000101|D|771025728|1100|705.47|TDEPCHECKTRANSIT|05/02/2022 10:00:29 PM|1.1
false|0000000102||3531092103|G|0|26790000102|D|771025674|1101|3748.49|TDEPCHECKTRANSIT|05/02/2022 10:00:30 PM|1.1
false|0000000103||14572552422|G|0|26790000103|D|001000001|1102|616.84|TOCKCHECKCDA|05/02/2022 10:00:30 PM|1.1
false|0000000104||12321321|G|0|26790000104|C|001000001|1103|12057.38|TCMDDEPTICKETDDA|05/02/2022 10:00:31 PM|1.1
false|0000000105||3531092150|G|0|26790000105|D|771025721|1104|3595.98|TDEPCHECKTRANSIT|05/02/2022 10:00:31 PM|1.1
false|0000000106||3531092114|G|0|26790000106|D|771025685|1105|5173.83|TDEPCHECKTRANSIT|05/02/2022 10:00:32 PM|1.1
false|0000000107||4545|G|0|26790000107|D|001000001|1106|3287.57|TOCKCHECKCDA|05/02/2022 10:00:32 PM|1.1
false|0000000108||4545|G|0|26790000108|C|001000001|1107|12309.23|TCMDDEPTICKETDDA|05/02/2022 10:00:33 PM|1.1
false|0000000109||3531092132|G|0|26790000109|D|771025703|1108|4261.31|TDEPCHECKTRANSIT|05/02/2022 10:00:33 PM|1.1
false|0000000110||3531092127|G|0|26790000110|D|771025698|1109|2087.24|TDEPCHECKTRANSIT|05/02/2022 10:00:34 PM|1.1
false|0000000111||100033252|G|0|26790000111|D|001000001|1110|4348.35|TOCKCHECKCDA|05/02/2022 10:00:34 PM|1.1
false|0000000112||3531092135|G|0|26790000112|D|771025706|1111|1612.33|TDEPCHECKTRANSIT|05/02/2022 10:00:35 PM|1.1
false|0000000113||3437333|G|0|26790000113|C|001000001|1112|4152.87|TCMDDEPTICKETDDA|05/02/2022 10:00:35 PM|1.1
false|0000000114||3531092093|G|0|26790000114|D|771025664|1113|4152.87|TDEPCHECKTRANSIT|05/02/2022 10:00:36 PM|1.1
false|0000000115||3145256636|G|0|26790000115|C|001000001|1114|14394.08|TCMDDEPTICKETDDA|05/02/2022 10:00:36 PM|1.1
false|0000000116||343434|G|0|26790000116|D|001000001|1115|3869.59|TOCKCHECKCDA|05/02/2022 10:00:37 PM|1.1
false|0000000117||3531092117|G|0|26790000117|D|771025688|1116|2703.55|TDEPCHECKTRANSIT|05/02/2022 10:00:38 PM|1.1
false|0000000118||3531092130|G|0|26790000118|D|771025701|1117|4670.30|TDEPCHECKTRANSIT|05/02/2022 10:00:38 PM|1.1
false|0000000119||3531092092|G|0|26790000119|D|771025663|1118|3150.64|TDEPCHECKTRANSIT|05/02/2022 10:00:39 PM|1.1
false|0000000120||23462346|G|0|26790000120|C|001000001|1119|5584.49|TCMDDEPTICKETDDA|05/02/2022 10:00:39 PM|1.1
false|0000000121||2123312|G|0|26790000121|D|001000001|1120|1454.46|TOCKCHECKCDA|05/02/2022 10:00:40 PM|1.1
false|0000000122||3531092116|G|0|26790000122|D|771025687|1121|4130.03|TDEPCHECKTRANSIT|05/02/2022 10:00:40 PM|1.1
false|0000000123||165458|G|0|26790000123|C|001000001|1122|9283.15|TCMDDEPTICKETDDA|05/02/2022 10:00:41 PM|1.1
false|0000000124||3531092099|G|0|26790000124|D|771025670|1123|5614.58|TDEPCHECKTRANSIT|05/02/2022 10:00:41 PM|1.1
false|0000000125||3531092107|G|0|26790000125|D|771025678|1124|3668.57|TDEPCHECKTRANSIT|05/02/2022 10:00:42 PM|1.1
false|0000000126||1233211233|G|0|26790000126|C|001000001|1125|5843.13|TCMDDEPTICKETDDA|05/02/2022 10:00:42 PM|1.1
false|0000000127||3531092108|G|0|26790000127|D|771025679|1126|4576.67|TDEPCHECKTRANSIT|05/02/2022 10:00:43 PM|1.1
false|0000000128||3531092134|G|0|26790000128|D|771025705|1127|1266.46|TDEPCHECKTRANSIT|05/02/2022 10:00:44 PM|1.1
false|0000000129||565454|G|0|26790000129|C|001000001|1128|9860.48|TCMDDEPTICKETDDA|05/02/2022 10:00:44 PM|1.1
false|0000000130||3531092105|G|0|26790000130|D|771025676|1129|1962.72|TDEPCHECKTRANSIT|05/02/2022 10:00:45 PM|1.1
false|0000000131||3531092144|G|0|26790000131|D|771025715|1130|2130.25|TDEPCHECKTRANSIT|05/02/2022 10:00:45 PM|1.1
false|0000000132||3531092106|G|0|26790000132|D|771025677|1131|5767.51|TDEPCHECKTRANSIT|05/02/2022 10:00:46 PM|1.1
false|0000000133||454545|G|0|26790000133|C|001000001|1132|16001.59|TCMDDEPTICKETDDA|05/02/2022 10:00:46 PM|1.1
false|0000000134||3531092123|G|0|26790000134|D|771025694|1133|1884.18|TDEPCHECKTRANSIT|05/02/2022 10:00:47 PM|1.1
false|0000000135||3531092095|G|0|26790000135|D|771025666|1134|4316.77|TDEPCHECKTRANSIT|05/02/2022 10:00:47 PM|1.1
false|0000000136||3531092104|G|0|26790000136|D|771025675|1135|5589.24|TDEPCHECKTRANSIT|05/02/2022 10:00:48 PM|1.1
false|0000000137||3531092142|G|0|26790000137|D|771025713|1136|4211.40|TDEPCHECKTRANSIT|05/02/2022 10:00:48 PM|1.1
false|0000000138||108|G|0|26790000138|C|001000001|1137|18870.85|TCMDDEPTICKETDDA|05/02/2022 10:00:49 PM|1.1
false|0000000139||11111|G|0|26790000139|D|001000001|1138|4789.28|TOCKCHECKCDA|05/02/2022 10:00:49 PM|1.1
false|0000000140||3531092114|G|0|26790000140|D|771025685|1139|1190.91|TDEPCHECKTRANSIT|05/02/2022 10:00:50 PM|1.1
false|0000000141||3531092095|G|0|26790000141|D|771025666|1140|2656.30|TDEPCHECKTRANSIT|05/02/2022 10:00:51 PM|1.1
false|0000000142||3531092116|G|0|26790000142|D|771025687|1141|5258.60|TDEPCHECKTRANSIT|05/02/2022 10:00:51 PM|1.1
false|0000000143||3531092111|G|0|26790000143|D|771025682|1142|4975.76|TDEPCHECKTRANSIT|05/02/2022 10:00:52 PM|1.1
false|0000000144||54654|G|0|26790000144|C|001000001|1143|24482.01|TCMDDEPTICKETDDA|05/02/2022 10:00:52 PM|1.1
false|0000000145||3531092153|G|0|26790000145|D|771025724|1144|1368.99|TDEPCHECKTRANSIT|05/02/2022 10:00:53 PM|1.1
false|0000000146||3531092123|G|0|26790000146|D|771025694|1145|2600.43|TDEPCHECKTRANSIT|05/02/2022 10:00:53 PM|1.1
false|0000000147||3531092148|G|0|26790000147|D|771025719|1146|5121.11|TDEPCHECKTRANSIT|05/02/2022 10:00:54 PM|1.1
false|0000000148||3531092126|G|0|26790000148|D|771025697|1147|5313.75|TDEPCHECKTRANSIT|05/02/2022 10:00:54 PM|1.1
false|0000000149||3531092101|G|0|26790000149|D|771025672|1148|1397.07|TDEPCHECKTRANSIT|05/02/2022 10:00:55 PM|1.1
false|0000000150||3531092111|G|0|26790000150|D|771025682|1149|4789.47|TDEPCHECKTRANSIT|05/02/2022 10:00:55 PM|1.1
false|0000000151||3531092129|G|0|26790000151|D|771025700|1150|3203.77|TDEPCHECKTRANSIT|05/02/2022 10:00:56 PM|1.1
false|0000000152||3531092129|G|0|26790000152|D|771025700|1151|687.42|TDEPCHECKTRANSIT|05/02/2022 10:00:56 PM|1.1
false|0000000153||154|G|0|26790000153|C|001000001|1152|2986.53|TCMDDEPTICKETDDA|05/02/2022 10:00:57 PM|1.1
false|0000000154||3531092131|G|0|26790000154|D|771025702|1153|2986.53|TDEPCHECKTRANSIT|05/02/2022 10:00:57 PM|1.1
false|0000000155||155222|G|0|26790000155|C|001000001|1154|3636.20|TCMDDEPTICKETDDA|05/02/2022 10:00:58 PM|1.1
false|0000000156||3531092116|G|0|26790000156|D|771025687|1155|894.68|TDEPCHECKTRANSIT|05/02/2022 10:00:58 PM|1.1
false|0000000157||3531092119|G|0|26790000157|D|771025690|1156|2741.52|TDEPCHECKTRANSIT|05/02/2022 10:00:59 PM|1.1
false|0000000158||5464564564|G|0|26790000158|C|001000001|1157|5863.73|TCMDDEPTICKETDDA|05/02/2022 10:00:59 PM|1.1
false|0000000159||3531092117|G|0|26790000159|D|771025688|1158|3650.25|TDEPCHECKTRANSIT|05/02/2022 10:01:00 PM|1.1
false|0000000160||3531092097|G|0|26790000160|D|771025668|1159|964.52|TDEPCHECKTRANSIT|05/02/2022 10:01:00 PM|1.1
false|0000000161||136|G|0|26790000161|D|001000001|1160|1248.96|TOCKCHECKCDA|05/02/2022 10:01:01 PM|1.1
false|0000000162||15151|G|0|26790000162|C|001000001|1161|15274.11|TCMDDEPTICKETDDA|05/02/2022 10:01:01 PM|1.1
false|0000000163||3531092158|G|0|26790000163|D|771025729|1162|2516.37|TDEPCHECKTRANSIT|05/02/2022 10:01:02 PM|1.1
false|0000000164||3531092106|G|0|26790000164|D|771025677|1163|3892.26|TDEPCHECKTRANSIT|05/02/2022 10:01:02 PM|1.1
false|0000000165||3531092137|G|0|26790000165|D|771025708|1164|3734.68|TDEPCHECKTRANSIT|05/02/2022 10:01:03 PM|1.1
false|0000000166||3531092158|G|0|26790000166|D|771025729|1165|5130.80|TDEPCHECKTRANSIT|05/02/2022 10:01:03 PM|1.1
false|0000000167||151111|G|0|26790000167|C|001000001|1166|9142.93|TCMDDEPTICKETDDA|05/02/2022 10:01:04 PM|1.1
false|0000000168||123213123|G|0|26790000168|D|001000001|1167|1163.44|TOCKCHECKCDA|05/02/2022 10:01:04 PM|1.1
false|0000000169||3531092138|G|0|26790000169|D|771025709|1168|2934.08|TDEPCHECKTRANSIT|05/02/2022 10:01:05 PM|1.1
false|0000000170||3531092153|G|0|26790000170|D|771025724|1169|5045.41|TDEPCHECKTRANSIT|05/02/2022 10:01:05 PM|1.1
false|0000000171||122342342|G|0|26790000171|C|001000001|1170|24955.20|TCMDDEPTICKETDDA|05/02/2022 10:01:06 PM|1.1
false|0000000172||56479800|G|0|26790000172|D|001000001|1171|5392.76|TOCKCHECKCDA|05/02/2022 10:01:07 PM|1.1
false|0000000173||3531092155|G|0|26790000173|D|771025726|1172|2805.91|TDEPCHECKTRANSIT|05/02/2022 10:01:07 PM|1.1
false|0000000174||3531092140|G|0|26790000174|D|771025711|1173|2869.60|TDEPCHECKTRANSIT|05/02/2022 10:01:08 PM|1.1
false|0000000175||3531092140|G|0|26790000175|D|771025711|1174|5430.59|TDEPCHECKTRANSIT|05/02/2022 10:01:08 PM|1.1
false|0000000176||184418418|G|0|26790000176|D|001000001|1175|4493.05|TOCKCHECKCDA|05/02/2022 10:01:09 PM|1.1
false|0000000177||3531092125|G|0|26790000177|D|771025696|1176|3963.29|TDEPCHECKTRANSIT|05/02/2022 10:01:09 PM|1.1
false|0000000178||136|G|0|26790000178|C|001000001|1177|25413.84|TCMDDEPTICKETDDA|05/02/2022 10:01:10 PM|1.1
false|0000000179||4545|G|0|26790000179|D|001000001|1178|5991.33|TOCKCHECKCDA|05/02/2022 10:01:10 PM|1.1
false|0000000180||3531092123|G|0|26790000180|D|771025694|1179|4448.74|TDEPCHECKTRANSIT|05/02/2022 10:01:11 PM|1.1
false|0000000181||4545|G|0|26790000181|D|001000001|1180|4573.77|TOCKCHECKCDA|05/02/2022 10:01:11 PM|1.1
false|0000000182||3531092100|G|0|26790000182|D|771025671|1181|4743.03|TDEPCHECKTRANSIT|05/02/2022 10:01:12 PM|1.1
false|0000000183||3531092156|G|0|26790000183|D|771025727|1182|3853.85|TDEPCHECKTRANSIT|05/02/2022 10:01:12 PM|1.1
false|0000000184||3531092153|G|0|26790000184|D|771025724|1183|1803.12|TDEPCHECKTRANSIT|05/02/2022 10:01:13 PM|1.1
false|0000000185||1122887744|G|0|26790000185|C|001000001|1184|19346.82|TCMDDEPTICKETDDA|05/02/2022 10:01:13 PM|1.1
false|0000000186||3531092146|G|0|26790000186|D|771025717|1185|4334.11|TDEPCHECKTRANSIT|05/02/2022 10:01:14 PM|1.1
false|0000000187||5654456|G|0|26790000187|D|001000001|1186|3452.51|TOCKCHECKCDA|05/02/2022 10:01:14 PM|1.1
false|0000000188||3531092144|G|0|26790000188|D|771025715|1187|1186.67|TDEPCHECKTRANSIT|05/02/2022 10:01:15 PM|1.1
false|0000000189||3531092121|G|0|26790000189|D|771025692|1188|1042.90|TDEPCHECKTRANSIT|05/02/2022 10:01:15 PM|1.1
false|0000000190||21123|G|0|26790000190|D|001000001|1189|4689.14|TOCKCHECKCDA|05/02/2022 10:01:16 PM|1.1
false|0000000191||12345465|G|0|26790000191|D|001000001|1190|3260.83|TOCKCHECKCDA|05/02/2022 10:01:16 PM|1.1
false|0000000192||3531092148|G|0|26790000192|D|771025719|1191|778.02|TDEPCHECKTRANSIT|05/02/2022 10:01:17 PM|1.1
false|0000000193||99815|G|0|26790000193|D|001000001|1192|602.64|TOCKCHECKCDA|05/02/2022 10:01:17 PM|1.1
false|0000000194||158|G|0|26790000194|C|001000001|1193|26405.16|TCMDDEPTICKETDDA|05/02/2022 10:01:18 PM|1.1
false|0000000195||3531092133|G|0|26790000195|D|771025704|1194|3622.08|TDEPCHECKTRANSIT|05/02/2022 10:01:18 PM|1.1
false|0000000196||3531092141|G|0|26790000196|D|771025712|1195|659.22|TDEPCHECKTRANSIT|05/02/2022 10:01:19 PM|1.1
false|0000000197||3531092107|G|0|26790000197|D|771025678|1196|4268.62|TDEPCHECKTRANSIT|05/02/2022 10:01:19 PM|1.1
false|0000000198||3531092099|G|0|26790000198|D|771025670|1197|4499.85|TDEPCHECKTRANSIT|05/02/2022 10:01:20 PM|1.1
false|0000000199||3437333|G|0|26790000199|D|001000001|1198|5198.10|TOCKCHECKCDA|05/02/2022 10:01:20 PM|1.1
false|0000000200||104|G|0|26790000200|D|001000001|1199|5877.23|TOCKCHECKCDA|05/02/2022 10:01:21 PM|1.1
false|0000000201||902093939|G|0|26790000201|D|001000001|1200|2280.06|TOCKCHECKCDA|05/02/2022 10:01:21 PM|1.1
